ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,new_income,age_cat
24133N51JQ,59,F,"466,496",249,1,466496,2
24134P27SU,56,F,"101,075",167,0,101075,1
24135E63QS,40,M,"300,080",462,0,300080,3
24136L74IE,45,F,"447,029",317,1,447029,2
24138H17RU,52,M,"601,075",410,1,601075,3
24138I14XS,44,F,"269,323",43,0,269323,1
24141U01EO,58,M,"504,117",446,1,504117,3
24142S69XM,29,M,"173,944",4,0,173944,1
24144W84RI,40,M,"798,419",402,1,798419,3
24149X12TN,48,F,"751,395",80,0,751395,1
24151L01LR,38,M,"708,995",399,1,708995,3
24155P55TO,28,F,"254,651",357,1,254651,2
24157V83IO,37,M,"133,457",486,0,133457,3
24160T70AG,41,M,"417,138",251,0,417138,2
24165V79BQ,63,M,"382,641",538,1,382641,4
24170Z86LT,27,M,"141,566",430,0,141566,3
24172N01OQ,60,F,"257,317",460,1,257317,3
24177Z55UA,59,M,"775,407",58,1,775407,1
24179N17PP,27,F,"303,892",290,1,303892,2
24181V57SJ,34,M,"175,627",202,0,175627,2
24187W69CZ,56,F,"276,000",231,0,276000,2
24192F32IB,56,F,"321,965",757,1,321965,4
24194Q91OB,29,M,"163,702",294,1,163702,2
24197O13LQ,45,M,"137,571",3,0,137571,1
24202T47KV,31,F,"388,163",448,1,388163,3
24207L02DW,30,M,"116,154",981,0,116154,4
24208E09KD,46,F,"319,720",173,0,319720,1
24210S76DN,48,M,"730,536",453,1,730536,3
24211V19IW,35,M,"241,265",131,1,241265,1
24212Y31FE,35,F,"455,096",210,1,455096,2
24216V42WU,48,M,"294,294",461,0,294294,3
24219K67JZ,33,M,"283,266",355,0,283266,2
24221P19BS,43,F,"399,864",880,1,399864,4
24224P39ZL,38,M,"105,886",21,0,105886,1
24228S22YG,39,M,"348,210",134,1,348210,1
24233W22OD,30,F,"291,499",194,0,291499,1
24233X80HA,32,F,"249,861",421,1,249861,3
24242L57BD,42,M,"168,246",475,1,168246,3
24243P96VW,47,M,"124,092",365,1,124092,3
24245G81ZB,31,F,"324,715",151,1,324715,1
24247E15RE,57,F,"174,221",251,0,174221,2
24248F21VA,63,F,"454,096",34,1,454096,1
24251Z28QM,30,F,"365,389",420,1,365389,3
24253D05LV,48,M,"177,884",257,0,177884,2
24255B54BE,60,F,"346,744",757,1,346744,4
24261A95TY,33,F,"199,597",274,0,199597,2
24263I40CZ,50,F,"400,621",116,0,400621,1
24263J69EH,38,M,"777,432",296,1,777432,2
24264B89PT,48,M,"495,714",480,1,495714,3
24266A93BC,50,F,"436,984",384,1,436984,3
24267I22VG,46,M,"106,567",209,0,106567,2
24268D74LG,63,F,"178,075",290,1,178075,2
24268E96YD,55,M,"377,368",484,1,377368,3
24270B48KP,29,F,"417,077",424,0,417077,3
24275V15RS,63,M,"325,321",347,1,325321,2
24278F82FA,40,F,"540,171",428,1,540171,3
24280Q58LK,44,M,"643,331",19,0,643331,1
24292J19MX,62,F,"315,349",260,1,315349,2
24294C95IE,53,F,"359,453",305,0,359453,2
24296O30UD,51,F,"101,509",335,0,101509,2
24308Y46VL,53,M,"794,235",469,1,794235,3
24310D49YX,54,M,"435,421",273,1,435421,2
24313H20XJ,54,F,"101,320",167,0,101320,1
24314V06KJ,49,M,"797,424",137,0,797424,1
24314W93RX,64,M,"112,258",128,0,112258,1
24324D55ZE,46,M,"254,537",461,1,254537,3
24333N80ZQ,62,F,"131,477",601,0,131477,4
24336W42AT,42,M,"349,524",335,1,349524,2
24341T08LM,59,F,"172,419",397,1,172419,3
24345O68BW,58,F,"466,995",191,0,466995,1
24347A21VM,62,F,"105,829",69,0,105829,1
24350E95GP,25,F,"365,299",280,0,365299,2
24350N78OU,42,F,"288,371",376,1,288371,3
24352W79UX,51,F,"264,544",117,0,264544,1
24355X61CY,54,F,"289,445",208,0,289445,2
24364Y76PY,34,F,"455,697",321,1,455697,2
24365U04JV,51,F,"422,181",198,0,422181,1
24366T91IY,46,M,"135,244",154,0,135244,1
24366W19QG,59,M,"440,769",805,1,440769,4
24369B36PM,63,F,"140,416",267,0,140416,2
24371N54VE,64,F,"297,456",234,0,297456,2
24373O35EX,49,F,"285,307",461,1,285307,3
24374P28WE,45,M,"659,419",164,1,659419,1
24375Y90VQ,33,F,"388,211",351,1,388211,2
24378F96BE,31,M,"231,703",121,1,231703,1
24378O25CB,28,M,"191,106",31,0,191106,1
24378W21QZ,63,F,"252,949",160,1,252949,1
24381J93KT,43,F,"400,829",334,0,400829,2
24382J44EV,60,M,"331,921",427,0,331921,3
24382M71FE,51,M,"550,860",292,0,550860,2
24385Y21BM,34,F,"427,557",227,1,427557,2
24386W43QW,55,M,"749,374",389,1,749374,3
24391J83KZ,65,M,"765,637",217,1,765637,2
24391T93QO,48,M,"437,480",393,1,437480,3
24393H96SH,34,F,"443,813",409,1,443813,3
24395Q16BY,57,M,"73,341",726,0,73341,4
24402G80EX,25,M,"263,817",282,1,263817,2
24402Y79AA,30,F,"360,600",349,0,360600,2
24410A62HV,25,F,"298,968",439,1,298968,3
24411M23YD,35,M,"109,635",317,0,109635,2
24412R08RS,43,M,"152,186",335,0,152186,2
24415V33TJ,33,M,"158,917",132,1,158917,1
24416U20WQ,64,M,"187,049",234,1,187049,2
24417E10LW,33,M,"114,599",73,0,114599,1
24418V85UE,29,M,"160,502",176,1,160502,1
24421H67OH,29,F,"199,795",152,0,199795,1
24422S36NQ,38,M,"395,633",235,0,395633,2
24423R91EQ,50,M,"173,075",414,1,173075,3
24428E77JM,26,F,"398,532",454,0,398532,3
24433S10NN,48,M,"444,626",304,0,444626,2
24435I31DA,38,F,"666,848",271,1,666848,2
24444U16LW,58,M,"345,475",331,1,345475,2
24452H76UM,61,M,"286,151",22,0,286151,1
24455C17RG,48,M,"266,826",312,0,266826,2
24456U60XW,41,M,"153,337",383,1,153337,3
24458T24OP,46,F,"748,493",285,1,748493,2
24468T14FO,27,F,"437,000",466,1,437000,3
24469P12ZN,56,F,"394,696",301,1,394696,2
24471B06MD,58,F,"443,211",448,1,443211,3
24478L99RW,56,F,"504,960",913,1,504960,4
24479Z71DZ,25,M,"290,257",200,0,290257,2
24480H49JG,53,M,"513,590",494,1,513590,3
24482L88ZK,30,M,"225,049",146,1,225049,1
24482S21UK,63,M,"431,920",73,1,431920,1
24483S65WQ,38,M,"265,162",70,1,265162,1
24486B83DL,62,F,"116,387",421,0,116387,3
24486R55DW,25,M,"276,861",224,0,276861,2
24493U53IR,64,F,"223,957",381,1,223957,3
24493Z49OV,62,M,"310,194",113,1,310194,1
24495Z79RL,33,F,"485,939",450,1,485939,3
24497Z08QA,60,M,"690,646",933,1,690646,4
24504Y56YU,49,F,"567,955",451,1,567955,3
24506N16PV,56,M,"509,873",433,1,509873,3
24517C10SA,42,M,"233,945",229,0,233945,2
24519G26SW,41,F,"446,840",385,1,446840,3
24521Z42LG,47,M,"175,781",303,0,175781,2
24530Y07YP,35,M,"139,080",461,0,139080,3
24531Y75BQ,41,M,"722,363",559,1,722363,4
24532M27ZD,55,M,"119,319",304,0,119319,2
24537P77JA,52,F,"247,192",492,1,247192,3
24539O17OK,59,F,"173,771",405,1,173771,3
24540C32EW,48,M,"186,124",342,1,186124,2
24540O66YF,57,F,"457,133",690,1,457133,4
24545J01XT,44,F,"580,411",367,1,580411,3
24546O60BG,56,M,"202,245",809,1,202245,4
24548M49BL,49,F,"612,712",704,1,612712,4
24560C70KR,54,F,"302,859",276,1,302859,2
24561I95HX,26,F,"221,221",435,1,221221,3
24563L91KZ,27,F,"341,747",342,0,341747,2
24572P71VX,45,M,"324,939",354,0,324939,2
24573D14FP,40,F,"724,987",328,0,724987,2
24577X05RM,32,M,"187,132",302,0,187132,2
24579S03PN,41,M,"356,060",463,1,356060,3
24579S23YP,45,M,"102,916",320,0,102916,2
24579T60LV,59,F,"318,069",649,1,318069,4
24582Q72FO,45,M,"439,153",488,1,439153,3
24585B98VQ,36,F,"661,429",815,1,661429,4
24585L46XM,41,F,"745,640",317,1,745640,2
24585U36RG,46,F,"762,563",378,0,762563,3
24589C87XL,61,F,"163,667",429,1,163667,3
24590A38FI,37,F,"767,648",322,0,767648,2
24596S51TG,25,M,"189,660",275,1,189660,2
24597N86MR,65,M,"243,242",376,1,243242,3
24601A92BF,28,M,"229,667",253,0,229667,2
24605K45NE,60,F,"446,371",391,1,446371,3
24605Q44BE,35,F,"460,459",423,0,460459,3
24608L41ZE,29,M,"178,687",75,1,178687,1
24612K93FD,39,F,"565,429",410,1,565429,3
24618R50JN,57,M,"524,361",242,1,524361,2
24618T64PO,36,F,"641,101",409,1,641101,3
24621H41MT,58,M,"357,864",802,1,357864,4
24622D17DY,55,F,"278,296",469,1,278296,3
24625Y51SS,48,M,"245,943",295,1,245943,2
24626L67ON,63,F,"262,147",785,1,262147,4
24628T74AG,60,M,"597,847",744,1,597847,4
24629S22QK,31,M,"178,869",364,1,178869,3
24632J06HF,57,M,"435,033",488,1,435033,3
24633L83PF,57,F,"395,381",481,0,395381,3
24639C07UW,62,F,"172,080",399,1,172080,3
24645Q12RB,40,M,"143,579",355,0,143579,2
24646A25US,43,M,"437,758",396,1,437758,3
24646Q49UC,51,M,"517,391",359,1,517391,2
24647J66EH,33,F,"331,869",88,0,331869,1
24657J46NK,39,M,"589,669",374,1,589669,3
24658Q04SD,57,F,"124,525",214,0,124525,2
24662L81BB,44,M,"221,127",321,0,221127,2
24662U46QI,40,M,"103,024",441,0,103024,3
24672G60DJ,59,M,"374,204",350,0,374204,2
24673E95VT,44,M,"486,194",454,1,486194,3
24677E16IA,52,M,"786,813",824,1,786813,4
24679J45MT,41,F,"344,131",86,0,344131,1
24682M02BN,47,F,"732,733",701,1,732733,4
24682U60NZ,37,F,"517,309",277,1,517309,2
24684H54HT,55,F,"222,992",153,0,222992,1
24687A47FV,29,M,"107,195",304,0,107195,2
24689A87KO,65,F,"475,173",818,1,475173,4
24690X94AK,36,M,"270,577",256,1,270577,2
24697P36OM,63,M,"181,634",335,0,181634,2
24698U56BQ,36,F,"558,269",441,1,558269,3
24699U40AE,54,F,"415,971",354,1,415971,2
24700U03KI,40,F,"740,293",345,1,740293,2
24701F33TN,30,F,"385,909",203,0,385909,2
24704S40SZ,54,F,"482,795",633,1,482795,4
24705Q18EJ,62,F,"405,725",241,1,405725,2
24707U45JQ,61,M,"363,666",134,0,363666,1
24710C64AY,60,M,"175,476",465,1,175476,3
24713I81NU,38,M,"703,744",779,1,703744,4
24713T00SZ,62,F,"347,563",270,0,347563,2
24714R43LP,33,M,"179,403",802,0,179403,4
24718M56LA,46,M,"798,957",243,1,798957,2
24719B65AN,56,F,"166,688",259,1,166688,2
24722I61MO,33,F,"468,387",252,0,468387,2
24723P02NE,49,M,"123,313",132,0,123313,1
24724D31ZZ,50,F,"624,736",117,0,624736,1
24734S93ZL,55,F,"356,443",1,1,356443,1
24737W63WB,56,F,"406,083",467,1,406083,3
24739I00KG,47,F,"496,656",283,1,496656,2
24743U44YI,52,M,"384,171",493,1,384171,3
24745P40GE,27,F,"331,067",480,1,331067,3
24747Z08AP,30,M,"233,533",579,1,233533,4
24748E95GA,40,F,"290,997",321,0,290997,2
24749Q84VS,52,F,"137,971",365,0,137971,3
24754B15CY,65,M,"682,297",1019,1,682297,4
24756P05WD,42,F,"799,008",431,1,799008,3
24757P63XN,32,M,"214,362",228,1,214362,2
24759H19AP,56,F,"493,355",343,0,493355,2
24759T90FR,62,M,"268,567",358,0,268567,2
24760G07HQ,45,F,"266,987",770,1,266987,4
24760O00DZ,39,M,"615,133",334,0,615133,2
24762A59JK,54,F,"341,163",958,1,341163,4
24763W05OX,38,M,"334,781",302,0,334781,2
24769G79IE,37,M,"323,648",348,0,323648,2
24772U18VW,43,M,"396,584",220,1,396584,2
24774K22YW,44,M,"304,074",462,1,304074,3
24775W43ZJ,58,M,"421,923",219,1,421923,2
24777C63UV,53,F,"480,203",457,1,480203,3
24790N59PF,33,F,"367,079",326,0,367079,2
24796J81NC,42,M,"117,873",231,0,117873,2
24800Q60HK,28,F,"195,008",202,0,195008,2
24801L14UW,37,M,"360,711",416,1,360711,3
24802A42GB,52,M,"656,180",404,1,656180,3
24806N13UU,59,M,"493,755",375,0,493755,3
24811T82RT,28,F,"156,253",340,1,156253,2
24815D55XP,56,M,"349,087",433,1,349087,3
24820O57HZ,30,F,"267,115",267,1,267115,2
24820P63KW,62,M,"360,460",232,0,360460,2
24820R26KJ,64,M,"157,568",466,1,157568,3
24820Z72KK,47,M,"407,291",331,1,407291,2
24823M54ME,32,F,"309,365",452,1,309365,3
24827Z63TL,39,M,"608,405",274,1,608405,2
24830F87KG,32,M,"201,867",669,1,201867,4
24831I87LX,65,M,"348,860",249,0,348860,2
24831L36JY,36,M,"666,653",395,1,666653,3
24839J48TB,61,M,"236,164",343,0,236164,2
24839Q91AS,43,F,"292,877",78,0,292877,1
24849P69EB,48,F,"426,141",275,0,426141,2
24852U47VI,38,F,"429,680",630,1,429680,4
24860S65LV,55,F,"429,408",325,1,429408,2
24866B41FI,59,M,"493,250",302,0,493250,2
24866M35TY,42,M,"247,433",458,1,247433,3
24867L65MV,29,M,"180,287",233,0,180287,2
24875H79YI,65,F,"183,469",210,0,183469,2
24876K03IS,50,M,"497,171",382,0,497171,3
24877N87IQ,39,M,"486,622",259,0,486622,2
24877R02LF,46,F,"431,077",282,0,431077,2
24880I56NS,53,M,"345,574",296,1,345574,2
24882W99GT,39,F,"277,933",371,0,277933,3
24889R58AA,65,M,"755,201",295,0,755201,2
24890U82RE,48,M,"247,392",188,0,247392,1
24890V80FV,45,M,"178,462",322,0,178462,2
24892M14RP,49,M,"697,917",702,1,697917,4
24892S92ZJ,58,F,"318,557",952,1,318557,4
24894Z57RW,34,M,"278,792",134,1,278792,1
24895K07XD,46,F,"667,133",998,1,667133,4
24895O06AL,52,F,"375,491",728,1,375491,4
24899P56XI,52,M,"301,426",904,0,301426,4
24900O43JR,43,M,"143,345",306,1,143345,2
24912R49GY,63,M,"554,346",29,1,554346,1
24912S81DG,33,F,"318,915",355,1,318915,2
24917P36CV,64,F,"138,635",188,0,138635,1
24918F28HO,32,M,"131,840",276,0,131840,2
24919E18MS,43,F,"404,901",419,1,404901,3
24927O52HP,47,M,"652,160",725,1,652160,4
24928G88GQ,42,M,"396,127",401,0,396127,3
24929N39IK,62,F,"342,163",5,0,342163,1
24933C51BT,36,M,"101,281",355,0,101281,2
24933M93BM,65,M,"325,193",78,1,325193,1
24934O17KG,44,F,"356,701",357,0,356701,2
24935L89WZ,61,M,"85,459",298,0,85459,2
24936F14RE,27,M,"188,250",457,0,188250,3
24937H58DM,46,M,"604,965",343,0,604965,2
24942G00PL,25,F,"369,786",297,1,369786,2
24943M60HB,44,M,"324,764",488,1,324764,3
24943U87VN,45,F,"771,429",342,0,771429,2
24948H97KN,28,F,"375,352",243,1,375352,2
24949L21NA,36,M,"518,387",26,0,518387,1
24950S89TH,27,M,"177,394",679,1,177394,4
24953N78JE,51,M,"380,838",870,1,380838,4
24957L76NU,49,M,"131,718",373,1,131718,3
24959R87YH,59,F,"274,536",430,1,274536,3
24962K59PU,62,M,"727,981",267,0,727981,2
24964F06UA,38,F,"609,496",326,1,609496,2
24964Y96KA,32,F,"483,925",302,1,483925,2
24965X15YU,61,F,"510,856",309,1,510856,2
24968R57TG,61,M,"248,121",776,1,248121,4
24971W49DL,62,F,"134,325",334,0,134325,2
24972H95LQ,46,M,"616,795",815,1,616795,4
24976V66NE,62,M,"142,520",142,0,142520,1
24977A52SB,55,F,"427,347",356,1,427347,2
24977C03MQ,50,M,"263,012",222,0,263012,2
24997Y81RJ,30,M,"248,931",316,0,248931,2
24999I45NZ,50,M,"669,077",1006,1,669077,4
25006J90VL,51,M,"298,029",270,1,298029,2
25007J52AX,65,F,"85,648",47,0,85648,1
25016E31AD,50,M,"524,285",263,0,524285,2
25020G90QJ,52,F,"303,189",203,0,303189,2
25021O03ZA,38,F,"433,528",98,0,433528,1
25021T95WT,65,M,"76,448",356,0,76448,2
25022G11IP,31,F,"396,107",352,0,396107,2
25024F30SR,28,F,"189,317",318,1,189317,2
25027I77NA,60,M,"399,433",18,0,399433,1
25035R56EV,49,M,"321,142",285,1,321142,2
25038O19NK,35,F,"412,035",233,1,412035,2
25039E34QD,26,F,"372,608",280,0,372608,2
25045D09VX,61,M,"676,912",189,1,676912,1
25047B97YZ,41,M,"318,508",479,1,318508,3
25047J70LA,65,F,"114,056",1006,0,114056,4
25054H98RD,33,M,"105,331",22,0,105331,1
25059Q21HZ,55,F,"377,565",276,0,377565,2
25064R94EF,42,M,"139,971",497,0,139971,3
25064W94IC,64,F,"529,155",530,1,529155,4
25066I11QP,48,F,"284,867",551,1,284867,4
25071Y88GY,27,F,"294,623",293,0,294623,2
25074O17FT,65,F,"392,579",452,0,392579,3
25075C03UI,62,F,"488,301",116,1,488301,1
25077C65AK,31,F,"191,765",272,0,191765,2
25077F37DL,33,M,"178,301",767,0,178301,4
25091X49OQ,58,M,"763,068",349,1,763068,2
25092L32IJ,42,M,"117,227",488,0,117227,3
25093Q28FF,48,M,"633,176",426,1,633176,3
25098R25JQ,55,F,"321,789",286,1,321789,2
25101Z29WR,43,F,"519,208",355,1,519208,2
25102X76KG,48,M,"733,648",693,1,733648,4
25106Q80AZ,47,M,"145,412",78,0,145412,1
25111D24QW,62,F,"324,925",840,1,324925,4
25111R70YM,42,M,"206,955",201,0,206955,2
25115C35KE,36,M,"323,400",336,0,323400,2
25115P20BT,50,M,"423,823",340,0,423823,2
25116E69SD,49,M,"528,765",572,1,528765,4
25116Y04GV,30,M,"183,490",606,1,183490,4
25117C44HX,42,M,"418,767",477,1,418767,3
25128T29HW,64,M,"735,987",411,1,735987,3
25129N17FO,58,F,"392,373",362,0,392373,3
25130C79IL,62,M,"101,830",445,0,101830,3
25131L58OO,44,M,"360,267",263,1,360267,2
25131Q66LJ,50,M,"213,995",447,1,213995,3
25133E27CJ,54,F,"500,781",215,1,500781,2
25133G12AO,56,M,"297,907",294,0,297907,2
25134C99BN,42,M,"351,191",201,1,351191,2
25134R28NI,41,M,"385,288",270,0,385288,2
25135M88BA,57,F,"320,651",235,1,320651,2
25137G97BA,55,F,"412,704",30,0,412704,1
25137J04VL,41,F,"765,547",444,0,765547,3
25140G48VO,51,M,"744,646",437,1,744646,3
25141S82XD,31,M,"200,426",699,1,200426,4
25142K79LP,65,F,"122,016",356,0,122016,2
25144H63BO,42,M,"149,303",279,0,149303,2
25148Y68GO,44,M,"344,234",362,1,344234,3
25149Q28IL,26,M,"164,519",14,0,164519,1
25152M65UY,51,M,"338,904",281,1,338904,2
25153W19PO,58,M,"172,551",94,0,172551,1
25155Z91LB,39,F,"747,413",282,1,747413,2
25156R67NO,51,F,"508,267",921,1,508267,4
25157I43MJ,27,M,"239,764",476,0,239764,3
25160U45FB,64,F,"412,277",28,0,412277,1
25163L48CR,65,F,"150,845",260,0,150845,2
25164S94GP,41,M,"567,963",276,1,567963,2
25167F40VT,27,F,"410,366",371,1,410366,3
25172N81MI,61,M,"361,604",426,1,361604,3
25172T97FM,46,F,"583,613",93,0,583613,1
25173E38MY,49,M,"193,708",298,0,193708,2
25176G50ZE,45,F,"348,309",448,1,348309,3
25177O80LT,41,M,"181,260",306,1,181260,2
25177T68UI,57,M,"70,467",411,0,70467,3
25179Q32RM,28,M,"165,700",326,0,165700,2
25181B27TV,32,F,"492,472",353,0,492472,2
25182W48KI,60,F,"519,901",509,1,519901,4
25184N93BW,39,M,"696,848",290,0,696848,2
25191G08IH,46,M,"253,374",455,1,253374,3
25192W50HV,26,F,"361,543",492,0,361543,3
25195P05RL,48,M,"176,965",492,1,176965,3
25196W85PC,46,M,"309,807",374,1,309807,3
25198B11ZS,49,F,"487,099",242,0,487099,2
25198I47BA,63,M,"524,001",178,0,524001,1
25199G47KO,44,M,"680,733",126,1,680733,1
25203U79CW,33,F,"153,197",411,1,153197,3
25204L16IE,38,F,"358,821",475,0,358821,3
25204U03UL,27,F,"383,071",286,1,383071,2
25209A90UJ,38,M,"366,843",315,1,366843,2
25210Y50OJ,41,M,"455,207",461,0,455207,3
25218H09RA,27,M,"167,064",61,1,167064,1
25218Q23RU,62,F,"339,363",9,0,339363,1
25220X93JB,63,M,"732,683",424,1,732683,3
25223D67WK,39,M,"327,292",235,1,327292,2
25225Q69IQ,62,F,"225,573",1019,1,225573,4
25227C15RB,31,F,"379,173",304,1,379173,2
25230H20NY,46,M,"248,791",276,0,248791,2
25232W89HV,34,M,"147,604",237,0,147604,2
25233E44SD,31,F,"441,066",416,0,441066,3
25233Z80MH,45,M,"378,209",281,0,378209,2
25235O68TZ,40,M,"180,761",419,1,180761,3
25237E76IG,28,F,"315,176",408,1,315176,3
25238C16XY,62,F,"110,144",8,0,110144,1
25238T37GB,26,M,"109,219",617,0,109219,4
25241C74EI,46,M,"131,852",230,1,131852,2
25246B81WV,48,F,"470,440",429,1,470440,3
25247F36HF,43,M,"135,270",256,0,135270,2
25248N12YI,42,M,"286,437",283,0,286437,2
25254D24FG,50,M,"711,619",816,0,711619,4
25260Z02RX,39,M,"369,132",263,0,369132,2
25261Z86UH,55,F,"289,832",409,1,289832,3
25265X54TM,55,F,"211,269",306,0,211269,2
25270U13ON,62,F,"325,837",416,1,325837,3
25275F50DC,34,M,"271,959",65,1,271959,1
25278F77CW,48,M,"228,971",434,1,228971,3
25281I80IM,30,M,"224,937",884,1,224937,4
25283A06FR,41,M,"306,308",381,1,306308,3
25285Z26JK,27,F,"134,147",225,0,134147,2
25286W31AP,35,F,"309,144",293,0,309144,2
25287Y08NG,41,F,"445,379",308,0,445379,2
25289H12TV,47,M,"399,133",277,0,399133,2
25295J60QA,49,M,"741,008",17,1,741008,1
25296Y00XQ,26,F,"298,735",379,1,298735,3
25303W63XM,47,M,"588,243",115,1,588243,1
25304Z66DF,45,F,"486,259",461,1,486259,3
25305V63IQ,44,M,"202,770",39,0,202770,1
25306Z87GE,41,M,"305,443",477,0,305443,3
25317Q56SJ,29,F,"396,747",292,1,396747,2
25319R53VT,29,F,"190,704",392,1,190704,3
25320V98LU,34,F,"476,397",259,0,476397,2
25320W88GJ,58,F,"323,715",302,0,323715,2
25321M17NX,63,F,"528,104",453,1,528104,3
25324H58QB,45,M,"655,176",104,1,655176,1
25325D03IW,61,F,"175,968",328,0,175968,2
25326Z07KE,45,M,"442,075",432,0,442075,3
25328V86BE,34,M,"179,310",198,1,179310,1
25330C11AU,30,F,"422,029",230,1,422029,2
25332B21PH,37,F,"631,589",606,1,631589,4
25334G31HK,40,M,"170,727",389,1,170727,3
25336I11UR,60,F,"431,725",234,0,431725,2
25348W13BV,36,M,"467,859",429,1,467859,3
25352I14RP,45,M,"305,716",197,1,305716,1
25354G73LJ,40,F,"413,112",864,1,413112,4
25356E51OF,29,M,"143,439",266,0,143439,2
25357Y70SI,42,F,"443,717",241,0,443717,2
25358Q44ZS,40,F,"316,032",269,1,316032,2
25366Q08AH,26,M,"298,904",702,1,298904,4
25366W81GK,59,M,"259,638",445,1,259638,3
25372L87PW,49,F,"689,013",377,1,689013,3
25374T35VH,56,F,"246,757",498,1,246757,3
25375G66MS,28,F,"453,152",253,0,453152,2
25376X16QV,55,M,"469,094",806,1,469094,4
25376Y42SY,44,M,"189,486",413,1,189486,3
25377Q82IB,58,M,"753,032",283,0,753032,2
25383E31WN,26,M,"144,274",170,0,144274,1
25383S75JA,49,M,"259,817",474,1,259817,3
25388G21NA,34,F,"223,227",398,1,223227,3
25391D48FJ,31,F,"456,005",239,0,456005,2
25391J55TC,60,F,"102,608",368,0,102608,3
25392L22UV,54,F,"470,979",342,0,470979,2
25393Q17VT,65,F,"82,259",480,0,82259,3
25394Q84TB,43,F,"625,581",243,1,625581,2
25395F54IK,45,M,"409,159",268,1,409159,2
25398F28OZ,59,F,"513,016",247,0,513016,2
25399H23TD,34,M,"260,970",74,1,260970,1
25400J29PA,28,M,"219,631",458,1,219631,3
25405J48WD,51,M,"596,773",130,0,596773,1
25408D59QD,44,M,"545,299",476,1,545299,3
25410J39EJ,25,M,"111,442",279,0,111442,2
25410M72VK,40,M,"358,355",259,0,358355,2
25411J77CR,52,M,"792,722",304,1,792722,2
25418Y62IC,56,F,"502,387",380,1,502387,3
25419X81FK,29,F,"378,749",210,1,378749,2
25420U60XR,51,F,"211,608",187,0,211608,1
25423L18MI,62,M,"327,083",422,1,327083,3
25423V97GU,43,F,"344,368",562,1,344368,4
25426B29CB,28,M,"207,417",404,1,207417,3
25427P38WM,41,F,"564,437",326,0,564437,2
25434E51KX,59,F,"499,299",660,1,499299,4
25452C71FR,57,F,"355,283",540,1,355283,4
25452T23SJ,35,M,"207,007",425,1,207007,3
25453J78JV,40,F,"607,451",233,0,607451,2
25456O99GD,37,M,"406,971",185,1,406971,1
25464F52NQ,49,M,"253,470",456,1,253470,3
25464T12RF,32,F,"245,336",359,1,245336,2
25466N61WQ,62,F,"136,859",246,0,136859,2
25467R79XC,39,M,"518,629",202,0,518629,2
25475M35CL,27,F,"463,237",483,0,463237,3
25479A49VW,52,M,"115,121",420,1,115121,3
25481R14VO,36,F,"307,179",865,1,307179,4
25482B38HA,40,M,"277,514",387,1,277514,3
25485A56XR,49,M,"450,684",439,0,450684,3
25485A71LT,39,F,"552,597",207,1,552597,2
25485I75TQ,30,F,"333,166",78,0,333166,1
25486M42RF,52,F,"504,763",278,0,504763,2
25487V29IU,57,M,"341,626",62,1,341626,1
25488W19HN,46,F,"382,717",311,0,382717,2
25490R36KD,61,M,"687,503",362,1,687503,3
25493L37UQ,65,M,"731,675",354,0,731675,2
25493T81DW,61,M,"178,514",301,0,178514,2
25494D92JR,53,F,"499,720",245,0,499720,2
25496C12EN,35,F,"137,509",257,0,137509,2
25496J71TO,42,F,"273,168",683,1,273168,4
25499O29KR,51,M,"626,911",228,1,626911,2
25500N84VP,50,F,"518,661",338,1,518661,2
25501Z63QO,27,F,"499,627",245,0,499627,2
25503X55XR,33,F,"210,949",432,1,210949,3
25506E88UM,41,F,"396,509",305,1,396509,2
25506N55JL,28,M,"268,148",176,1,268148,1
25507R77TQ,26,F,"388,171",202,0,388171,2
25521T26UJ,32,M,"113,671",158,0,113671,1
25521X17NS,29,M,"285,691",866,1,285691,4
25522N62DB,60,M,"85,128",576,1,85128,4
