,CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
14045,39,2331106,False,False,False,True,1
14046,40,1967286,False,False,False,True,1
14047,40,1813217,False,False,True,False,1
14048,47,2572224,False,False,False,False,1
14049,30,1137517,False,False,False,True,1
14050,38,2471591,False,False,False,False,1
14051,30,1795594,False,False,False,False,1
14052,50,2639041,True,False,True,False,1
14053,55,2080329,False,False,False,False,1
14054,29,1766731,False,True,False,False,1
14055,39,1926509,False,True,False,False,1
14056,40,2838835,True,True,False,False,1
14057,29,2138059,True,True,False,False,1
14058,51,596724,False,False,False,False,0
14059,46,3254987,True,False,True,False,1
14060,52,3405241,True,False,False,False,1
14061,59,1515612,True,False,False,True,1
14062,46,1778232,False,True,False,False,1
14063,40,2431188,False,False,True,False,1
14064,25,898860,False,False,False,True,1
14065,25,997860,False,True,False,False,1
14066,42,2293685,False,False,False,False,1
14067,53,2100302,True,True,False,False,1
14068,64,3058135,False,True,False,False,1
14069,47,3259115,True,True,False,False,1
14070,45,2404188,False,False,False,False,1
14071,49,2091329,False,True,False,False,1
14072,29,1661174,False,False,True,False,1
14073,57,587427,True,True,False,False,0
14074,64,2189898,False,True,False,False,1
14075,48,1664896,False,False,True,False,1
14076,47,3038877,True,False,False,True,1
14077,44,2734273,False,False,False,True,1
14078,38,2224290,False,False,False,False,1
14079,59,3001994,False,True,False,False,1
14080,50,3217151,True,False,True,False,1
14081,52,2082536,False,False,True,False,1
14082,45,2576669,False,False,False,True,1
14083,41,3303422,True,False,True,False,1
14084,45,1802811,False,False,True,False,1
14085,43,2010147,True,True,False,False,1
14086,49,2855126,True,False,False,True,1
14087,47,1416760,True,False,False,True,1
14088,38,1831165,False,True,False,False,1
14089,62,1061189,False,True,False,False,1
14090,42,2414476,False,False,True,False,1
14091,60,2400303,True,False,False,True,1
14092,26,1964239,True,False,False,True,1
14093,38,1423386,False,False,False,False,1
14094,46,1747610,False,False,False,True,1
14095,41,3330828,True,False,False,False,1
14096,38,1901990,False,False,False,False,1
14097,53,721976,True,False,False,False,0
14098,46,2436188,False,True,False,False,1
14099,42,2170860,True,True,False,False,1
14100,59,2805528,False,False,False,False,0
14101,45,1936380,True,True,False,False,1
14102,56,2361204,False,False,True,False,1
14103,61,1627685,False,False,False,True,1
14104,49,2670324,True,False,False,True,1
14105,37,2754353,False,False,False,False,1
14106,32,1711197,True,False,False,False,1
14107,44,1889291,False,False,False,False,1
14108,35,1412691,False,True,False,False,1
14109,61,1280070,False,True,False,False,1
14110,56,2589170,True,False,False,True,1
14111,62,2626652,False,True,False,False,1
14112,56,2979487,False,False,True,False,1
14113,40,2437106,False,False,False,False,1
14114,34,1787644,False,False,True,False,1
14115,60,2419649,False,False,False,True,1
14116,25,1457114,False,False,True,False,1
14117,25,2262571,True,False,True,False,1
14118,33,1876695,True,True,False,False,1
14119,32,1775782,True,False,True,False,1
14120,54,1147051,True,False,False,False,1
14121,54,2132173,True,True,False,False,1
14122,57,708139,True,True,False,False,0
14123,44,2349856,True,True,False,False,1
14124,27,1870834,False,False,False,True,1
14125,40,2083049,False,True,False,False,1
14126,43,2634974,True,False,False,True,1
14127,36,1645248,True,False,False,True,1
14128,59,3183450,False,True,False,False,1
14129,56,2906457,True,True,False,False,1
14130,39,2475328,True,True,False,False,1
14131,34,1182711,False,True,False,False,1
14132,63,3011331,False,False,False,False,1
14133,32,2022064,False,True,False,False,1
14134,28,1608704,False,True,False,False,1
14135,40,1630795,False,True,False,False,1
14136,53,2401797,False,False,False,True,1
14137,59,2264150,False,False,False,True,1
14138,41,1928404,True,False,False,False,1
14139,63,1381177,False,False,True,False,1
14140,43,1569241,False,True,False,False,1
14141,32,1524631,False,True,False,False,1
14142,59,2066428,True,False,False,False,1
14143,37,2019165,False,False,True,False,1
14144,27,1330732,False,False,True,False,1
14145,62,3293533,False,False,True,False,1
14146,26,1178446,False,False,False,True,1
14147,41,2739072,False,True,False,False,1
14148,56,2974843,False,False,False,True,1
14149,36,2151412,True,True,False,False,1
14150,49,1559606,False,False,False,True,1
14151,53,2441692,False,False,False,False,1
14152,63,900165,True,False,False,False,1
14153,61,2925621,True,False,False,True,1
14154,31,1700523,False,False,False,True,1
14155,57,1061803,True,False,False,False,1
14156,35,1187416,True,False,False,True,1
14157,26,1229741,False,False,False,True,1
14158,26,1418936,True,False,False,True,1
14159,64,3035036,True,False,False,False,1
14160,60,2514781,False,True,False,False,1
14161,41,3249317,True,False,False,False,1
14162,45,2675393,False,False,False,True,1
14163,36,1751159,True,False,False,True,1
14164,38,2105468,False,False,True,False,1
14165,57,2349816,True,False,False,False,1
14166,48,2102876,False,False,False,False,1
14167,44,2608088,False,False,False,False,1
14168,30,1419511,True,False,False,False,1
14169,53,800060,True,False,False,False,1
14170,52,1502679,False,False,False,True,1
14171,39,1415458,True,False,True,False,1
14172,28,2380693,True,False,True,False,1
14173,26,1356498,True,False,True,False,1
14174,28,2068492,False,False,False,False,0
14175,49,2721301,True,False,False,False,1
14176,28,1049191,True,False,False,False,1
14177,46,2103405,False,False,False,True,1
14178,26,1197405,False,False,False,True,1
14179,25,1910034,True,True,False,False,1
14180,50,1443296,True,True,False,False,1
14181,51,1691094,False,False,False,False,1
14182,36,1400487,True,True,False,False,1
14183,49,2706583,False,False,False,True,1
14184,48,3047547,True,True,False,False,1
14185,50,2545096,True,False,False,False,1
14186,52,861274,True,True,False,False,1
14187,55,1680980,True,False,True,False,1
14188,27,1074543,False,True,False,False,1
14189,36,2216310,False,False,True,False,1
14190,62,2399616,True,False,False,False,1
14191,47,1524288,True,True,False,False,1
14192,57,598707,True,True,False,False,0
14193,48,2085677,False,False,False,False,1
14194,33,1830693,False,True,False,False,1
14195,37,2630810,False,False,True,False,1
14196,27,1057301,False,False,False,True,1
14197,61,2251977,True,True,False,False,1
14198,60,997503,False,False,True,False,1
14199,55,1894612,True,True,False,False,1
14200,40,2705066,False,True,False,False,1
14201,53,2357085,True,False,False,False,1
14202,55,568295,False,False,True,False,1
14203,32,1673542,False,False,False,True,1
14204,31,2161673,True,True,False,False,1
14205,25,1259036,True,False,False,False,1
14206,57,1145014,True,False,False,False,1
14207,56,3213111,True,True,False,False,1
14208,52,1164543,True,False,False,False,1
14209,54,1511625,True,False,False,False,1
14210,33,1663834,True,False,False,False,1
14211,43,3067327,True,True,False,False,1
14212,29,1071528,True,False,False,False,1
14213,55,1573958,False,False,True,False,1
14214,35,1832383,False,False,False,True,1
14215,38,1980137,True,False,False,True,1
14216,48,2120024,False,False,False,False,1
14217,34,1279893,False,True,False,False,1
14218,31,2484771,True,True,False,False,1
14219,43,2606266,False,False,False,True,1
14220,61,1361159,False,True,False,False,1
14221,65,1070698,False,False,False,False,1
14222,53,928481,True,False,False,False,1
14223,60,1476899,True,False,True,False,1
14224,51,1822826,True,False,False,False,1
14225,52,2500403,False,False,True,False,1
14226,41,3217130,True,False,False,True,1
14227,36,2497858,False,False,False,False,1
14228,61,2805532,True,False,False,True,1
14229,34,2044834,True,False,True,False,1
14230,53,1011427,True,False,True,False,1
14231,45,1878439,False,True,False,False,1
14232,53,1255483,True,True,False,False,1
14233,42,3407261,True,True,False,False,1
14234,29,1154800,False,False,False,False,1
14235,59,2422947,True,False,False,True,1
14236,33,1675140,True,False,False,True,1
14237,50,2722903,True,False,True,False,1
14238,27,1530779,False,False,False,False,0
14239,45,1832387,False,False,False,True,1
14240,26,1949883,True,False,True,False,1
14241,37,3430858,True,False,True,False,1
14242,43,1748964,False,True,False,False,1
14243,59,3257137,False,False,False,False,0
14244,58,3412349,True,False,True,False,1
14245,63,2280478,False,False,False,False,1
14246,37,1862239,False,False,False,False,1
14247,29,1761342,True,False,False,False,1
14248,65,1059965,True,True,False,False,1
14249,33,2398606,True,False,False,False,1
14250,61,3296605,True,False,False,True,1
14251,52,2527795,True,True,False,False,1
14252,48,3217856,True,False,False,True,1
14253,54,2219901,True,True,False,False,1
14254,50,1460980,True,False,False,False,1
14255,45,2531106,True,True,False,False,1
14256,28,1300025,False,False,False,True,1
14257,38,2898768,True,True,False,False,1
14258,45,1451965,True,True,False,False,1
14259,25,1559084,False,False,False,False,0
14260,62,1082528,False,False,True,False,1
14261,62,1822502,True,True,False,False,1
14262,53,615358,True,False,True,False,1
14263,52,3299552,False,False,False,True,1
14264,57,2369151,False,False,True,False,1
14265,30,1978874,False,True,False,False,1
14266,47,2470273,True,False,True,False,1
14267,58,2536000,True,False,False,False,1
14268,46,2371630,False,False,False,True,1
14269,38,1796433,True,False,True,False,1
14270,60,1916417,True,True,False,False,1
14271,60,2868427,True,True,False,False,1
14272,65,984559,True,False,True,False,1
14273,28,1086073,False,True,False,False,1
14274,57,1644262,True,False,True,False,1
14275,31,1915343,True,False,False,False,1
14276,35,1137019,True,False,True,False,1
14277,39,3364924,True,True,False,False,1
14278,58,2722960,True,False,False,True,1
14279,64,3310666,False,True,False,False,1
14280,57,1341029,True,True,False,False,1
14281,39,1631293,False,False,False,False,1
14282,26,1350489,True,False,False,False,1
14283,64,2245550,True,False,True,False,1
14284,61,1203618,True,False,True,False,1
14285,39,1837721,False,False,False,False,1
14286,63,819329,True,False,False,False,1
14287,28,2169811,True,True,False,False,1
14288,31,2443209,True,False,True,False,1
14289,25,1350314,False,False,True,False,1
14290,26,1906188,True,False,False,False,1
14291,50,2065925,False,False,False,True,1
14292,26,1078242,False,False,False,True,1
14293,58,2324423,True,True,False,False,1
14294,65,622700,False,False,True,False,1
14295,63,2397323,True,False,False,True,1
14296,49,3126419,True,False,False,False,1
14297,41,1604539,False,False,False,True,1
14298,53,2357007,False,True,False,False,1
14299,64,2359664,True,True,False,False,1
14300,50,1726303,False,False,False,True,1
14301,28,1390013,False,False,False,False,0
14302,53,2827118,False,False,True,False,1
14303,51,1615091,False,False,False,True,1
14304,37,1815892,True,False,False,True,1
14305,25,1704198,True,True,False,False,1
14306,27,1582061,True,False,True,False,1
14307,58,1535369,False,False,False,False,0
14308,50,1396176,True,False,False,False,1
14309,38,2044652,True,False,True,False,1
14310,51,1626233,True,False,False,True,1
14311,48,1446357,False,True,False,False,1
14312,36,1400589,False,False,False,False,1
14313,32,2065559,False,False,True,False,1
14314,49,1616372,False,False,True,False,1
14315,25,1739507,True,False,True,False,1
14316,30,1155925,True,True,False,False,1
14317,44,1952764,False,False,False,False,1
14318,57,2212410,True,False,True,False,1
14319,52,1822920,True,True,False,False,1
14320,45,2522398,True,False,True,False,1
14321,53,2263339,False,False,False,False,1
14322,56,1452047,True,False,False,False,1
14323,61,1480086,False,False,False,True,1
14324,61,700400,True,False,False,False,0
14325,64,1787931,False,False,False,False,1
14326,65,2666954,True,False,False,True,1
14327,32,2493040,True,False,True,False,1
14328,64,605193,False,True,False,False,0
14329,45,2681039,True,False,False,True,1
14330,47,2045505,False,False,True,False,1
14331,53,2863533,False,False,False,False,1
14332,48,2456372,True,False,False,False,1
14333,44,2037158,True,False,True,False,1
14334,52,2144627,True,False,False,True,1
14335,47,2181821,True,True,False,False,1
14336,55,2887745,False,True,False,False,1
14337,27,1231547,False,False,False,False,0
14338,29,1727345,True,False,True,False,1
14339,28,1595085,False,False,True,False,1
14340,65,1395179,False,False,True,False,1
14341,48,2123275,False,False,False,False,1
14342,58,1681911,True,True,False,False,1
14343,39,1948096,False,False,False,False,1
14344,40,1843440,False,False,False,False,1
14345,45,1953401,True,False,False,False,1
14346,65,2761133,False,False,True,False,1
14347,60,1584833,True,False,True,False,1
14348,55,2995203,True,False,True,False,1
14349,65,766449,False,True,False,False,0
14350,39,1798971,True,False,True,False,1
14351,60,1141072,False,False,True,False,1
14352,39,2237501,True,False,True,False,1
14353,39,2743900,False,False,False,True,1
14354,29,1842384,False,False,True,False,1
14355,39,2163003,True,False,False,True,1
14356,52,927448,True,False,True,False,1
14357,57,1452628,False,True,False,False,1
14358,30,2068640,True,False,False,False,1
14359,56,1421850,True,False,False,True,1
14360,30,1450003,True,False,True,False,1
14361,42,1975134,False,True,False,False,1
