CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
42,2061676,False,True,False,False,1
36,1670440,True,False,True,False,1
31,2018990,False,False,False,False,1
36,1693336,True,False,False,False,1
29,1184569,False,True,False,False,1
29,2216314,True,False,False,False,1
40,3233008,True,False,True,False,1
33,1957610,True,True,False,False,1
64,1564986,False,False,True,False,1
36,2642557,False,True,False,False,1
57,2564822,False,False,True,False,1
59,1711436,True,True,False,False,1
61,1628200,True,False,False,False,1
56,1178334,False,False,False,False,1
65,684247,True,True,False,False,0
33,1245794,False,False,False,True,1
30,1857385,False,True,False,False,1
52,2256494,True,False,True,False,1
51,883162,True,False,False,False,1
55,1419593,True,True,False,False,1
53,3026024,False,True,False,False,1
54,2014388,False,False,False,True,1
43,3233131,True,False,False,False,1
55,1130778,True,False,False,False,1
36,2443517,False,False,True,False,1
45,2429893,False,True,False,False,1
33,1050302,False,False,True,False,1
50,1854095,True,False,True,False,1
38,3001800,True,False,True,False,1
26,1293300,True,False,False,False,1
65,3273398,True,True,False,False,1
39,1861622,True,False,True,False,1
55,1175969,False,True,False,False,1
34,1485110,False,False,False,True,1
45,1457695,True,True,False,False,1
61,2666236,True,True,False,False,1
44,2786322,True,True,False,False,1
25,1740808,False,True,False,False,1
32,958845,False,False,False,True,1
49,2831332,True,False,False,False,1
26,1474146,True,False,False,False,1
43,1951672,False,True,False,False,1
38,2138346,False,False,True,False,1
46,1564133,False,False,False,True,1
41,1601678,False,True,False,False,1
43,1887731,True,False,False,False,1
38,1453177,True,True,False,False,1
45,2095647,True,False,False,False,1
56,1243498,False,False,False,False,1
60,1215512,False,True,False,False,1
44,2095532,False,False,False,True,1
40,2081529,True,False,False,False,1
26,2048974,True,True,False,False,1
44,1734021,False,True,False,False,1
65,1443041,False,False,False,True,1
62,1439485,False,False,True,False,1
27,1623173,True,False,False,True,1
62,2829588,True,False,True,False,1
60,1768392,False,True,False,False,1
30,1946088,False,True,False,False,1
52,668376,True,True,False,False,1
53,3464040,True,False,True,False,1
64,1319342,True,True,False,False,1
54,1512701,True,False,True,False,1
56,524110,False,False,False,False,0
61,2220998,False,False,False,True,1
25,1223646,False,False,True,False,1
38,1695681,False,True,False,False,1
61,3287527,True,True,False,False,1
25,1935389,True,False,True,False,1
34,1668128,False,True,False,False,1
36,1600343,False,False,True,False,1
51,857115,False,True,False,False,1
37,2071446,False,False,False,True,1
35,1229963,True,False,True,False,1
30,1812577,False,False,True,False,1
62,1718963,False,False,True,False,1
32,2550246,True,True,False,False,1
45,1812175,True,False,False,True,1
47,1666623,False,True,False,False,1
30,1121812,False,False,False,False,1
58,2476540,True,True,False,False,1
59,2203515,True,False,False,False,1
43,2782905,True,False,True,False,1
64,2317695,False,False,True,False,1
46,1807210,False,False,False,True,1
54,713163,False,False,True,False,1
26,1590441,False,False,False,False,0
46,1887274,False,False,False,True,1
51,842668,True,False,False,False,1
28,2390948,True,False,False,False,1
52,1821530,False,False,False,True,1
63,1096277,True,False,False,False,1
49,1910788,False,False,False,True,1
63,3019019,False,False,True,False,1
35,2311003,True,True,False,False,1
42,2999308,True,False,False,False,1
49,1649133,True,False,False,True,1
60,676949,False,False,True,False,1
45,1954678,True,True,False,False,1
29,1960383,True,False,False,False,1
40,3429863,True,False,False,True,1
26,1459938,True,False,False,True,1
26,1656476,False,False,False,True,1
49,1877066,True,False,False,True,1
53,1337168,True,False,True,False,1
45,2007394,False,False,True,False,1
45,2121760,False,False,False,False,1
25,1126394,True,False,False,True,1
55,2052583,False,True,False,False,1
55,2835606,False,True,False,False,1
50,3386673,True,False,True,False,1
27,1795335,False,True,False,False,1
49,2086206,False,False,True,False,1
41,2599963,True,False,True,False,1
65,1586402,True,False,True,False,1
47,1807018,False,False,False,False,1
29,1613560,True,True,False,False,1
43,2587873,True,False,True,False,1
36,2454782,True,True,False,False,1
62,1486507,False,False,False,False,1
38,2362795,False,False,False,False,1
56,2036699,False,False,False,True,1
37,2602775,False,False,False,True,1
58,2511019,True,True,False,False,1
27,1220589,False,False,True,False,1
36,2070021,True,False,False,True,1
30,947094,False,False,False,True,1
46,1855350,True,False,False,False,1
47,2705747,False,False,True,False,1
32,1323539,True,True,False,False,1
61,2592994,True,True,False,False,1
40,2462569,True,True,False,False,1
49,1919820,True,False,False,False,1
36,2131424,False,False,False,True,1
28,1281356,True,False,False,False,1
60,2875916,True,False,True,False,1
49,3410038,True,True,False,False,1
48,2186224,False,False,False,False,1
57,1697451,True,True,False,False,1
55,2812232,False,False,False,False,1
25,1085636,False,False,False,False,0
42,2439878,False,False,False,False,1
56,2584548,False,True,False,False,1
34,2580530,True,True,False,False,1
46,1968526,True,True,False,False,1
57,2030678,False,False,False,False,1
49,1994937,True,False,False,False,1
59,2806092,True,False,False,True,1
29,932872,False,False,True,False,1
37,2037794,True,True,False,False,1
61,2698541,False,False,False,True,1
26,1196950,False,True,False,False,1
33,1749945,False,False,False,False,1
58,2784642,True,False,False,False,1
54,2075232,False,False,False,True,1
29,2543298,True,False,False,True,1
42,1722806,True,False,True,False,1
44,2373635,True,False,True,False,1
49,3063938,True,True,False,False,1
44,2745405,False,True,False,False,1
36,2014199,False,True,False,False,1
48,2391228,False,False,False,False,1
30,2536059,True,False,True,False,1
44,2677948,True,False,False,True,1
60,2125508,True,False,False,True,1
28,1906372,True,False,False,True,1
40,3096137,True,False,False,True,1
50,2560427,True,True,False,False,1
56,2670169,False,False,False,False,1
43,2308866,False,False,False,False,1
42,2268070,False,False,False,False,1
65,1382600,True,False,True,False,1
58,905516,True,False,True,False,1
31,1102233,True,False,False,True,1
26,1225048,False,False,False,False,0
43,1740047,False,False,True,False,1
32,1360052,True,False,False,False,1
44,2709638,False,False,True,False,1
39,2325435,True,True,False,False,1
58,651150,True,False,False,True,1
47,2133019,True,False,False,False,1
28,1027522,False,False,False,True,1
42,3093046,True,False,False,False,1
60,3226406,True,True,False,False,1
30,1607082,True,True,False,False,1
34,1021931,False,False,True,False,1
56,2979877,True,False,True,False,1
55,2111786,True,False,False,False,1
63,1773598,False,True,False,False,1
27,1528256,False,False,False,False,0
45,2041130,True,False,False,False,1
62,2576180,False,False,True,False,1
51,1089212,True,False,False,True,1
47,2632504,False,False,False,False,1
64,2785509,True,True,False,False,1
57,2879385,True,False,True,False,1
47,1722198,False,False,True,False,1
54,2521798,True,False,True,False,1
55,2862679,False,False,False,False,1
64,1593787,True,False,True,False,1
50,1756965,True,False,False,False,1
54,1827973,True,True,False,False,1
53,565291,True,False,True,False,1
27,2041189,False,True,False,False,1
37,2113584,True,False,False,False,1
60,2029236,True,False,False,False,1
62,2731156,False,False,False,False,1
38,2555119,False,False,False,False,1
30,1622337,True,False,False,False,1
54,1722867,False,False,False,False,1
29,1060895,True,True,False,False,1
55,3040477,False,False,False,False,1
47,2449094,True,True,False,False,1
27,1671815,False,False,False,False,0
55,3071577,True,False,True,False,1
63,3231028,False,False,True,False,1
48,2945528,True,False,False,False,1
40,1934194,False,False,False,False,1
39,1717224,False,False,True,False,1
30,1814755,True,False,False,False,1
60,2032989,False,True,False,False,1
34,1314521,False,False,False,False,1
42,1809778,False,True,False,False,1
30,1641947,False,False,False,True,1
58,2460726,False,True,False,False,1
58,2762792,True,False,False,False,1
49,2795541,True,False,True,False,1
29,1529778,True,False,False,True,1
38,1527069,True,False,False,False,1
40,2421192,True,False,True,False,1
25,933623,False,True,False,False,1
30,2434014,True,False,False,True,1
42,1900371,False,False,False,False,1
57,535654,True,False,False,False,0
61,924423,False,False,True,False,1
29,1431780,True,True,False,False,1
47,3153399,True,True,False,False,1
63,1555505,False,True,False,False,1
39,2908214,True,False,False,False,1
28,1455365,True,False,True,False,1
33,994769,False,False,False,False,1
42,1787810,True,False,False,False,1
34,1435621,True,False,False,False,1
28,2036239,False,False,False,False,0
52,2706793,False,False,True,False,1
55,1382059,False,False,True,False,1
31,1750540,True,True,False,False,1
59,2014707,False,False,True,False,1
51,970212,False,False,True,False,1
34,1947165,True,True,False,False,1
41,2317428,True,False,False,True,1
34,1812248,False,True,False,False,1
65,1222616,False,True,False,False,1
35,909067,False,False,False,False,1
30,1465283,True,False,False,True,1
43,2615363,True,True,False,False,1
28,945052,False,False,False,True,1
43,2425857,False,False,True,False,1
43,1599208,True,True,False,False,1
50,1680254,False,False,True,False,1
33,1005687,False,False,False,False,1
63,1761763,True,False,True,False,1
48,1657040,True,False,True,False,1
64,1046372,True,True,False,False,1
64,920122,False,True,False,False,1
59,920633,False,False,True,False,1
40,1518335,False,False,False,False,1
55,1340421,True,False,False,False,1
31,978174,False,True,False,False,1
36,2603914,False,False,False,False,1
64,2978024,False,False,False,False,1
53,1369442,True,False,True,False,1
43,2648474,False,False,True,False,1
38,1423674,False,False,True,False,1
45,1899686,True,False,False,False,1
48,1705308,True,True,False,False,1
33,1498293,False,False,True,False,1
64,2560249,True,False,True,False,1
52,2053908,True,False,False,True,1
50,1927511,True,True,False,False,1
44,2252623,False,True,False,False,1
33,1799052,False,False,False,False,1
48,2469065,False,False,False,True,1
38,2175275,False,True,False,False,1
26,1246647,False,True,False,False,1
62,1340551,True,True,False,False,1
33,2477145,True,False,False,True,1
30,2450635,True,False,True,False,1
51,2696953,False,False,True,False,1
35,1199960,False,True,False,False,1
33,2240854,True,True,False,False,1
63,3087563,False,False,False,False,1
61,1420924,False,False,True,False,1
37,1833148,False,True,False,False,1
36,2113985,False,False,True,False,1
43,1811588,True,True,False,False,1
61,2997935,True,True,False,False,1
37,2976255,True,False,False,False,1
64,590088,False,False,False,False,0
28,1580428,False,False,False,False,0
61,2471135,True,False,True,False,1
29,2207370,True,False,True,False,1
56,2922924,True,False,False,False,1
56,785378,True,False,False,False,1
41,2349651,True,False,False,True,1
55,3464326,False,False,False,True,1
36,2517244,True,True,False,False,1
50,2942811,True,False,False,False,1
36,2471357,False,False,False,False,1
26,1188924,True,False,False,True,1
31,2221102,True,True,False,False,1
44,2534318,True,False,False,True,1
65,2199890,False,True,False,False,1
47,2979274,True,False,False,True,1
31,1729489,True,False,True,False,1
26,1862589,False,False,True,False,1
31,1781183,True,True,False,False,1
27,1372037,True,False,True,False,1
61,1447607,True,False,False,True,1
30,1947780,False,False,False,True,1
39,2215889,False,False,False,False,1
28,1709342,False,False,False,False,0
32,1864749,False,True,False,False,1
30,2415445,True,False,True,False,1
55,567375,False,False,False,False,0
48,2661458,True,False,True,False,1
44,1869392,False,True,False,False,1
51,1731197,True,False,True,False,1
39,1548711,False,False,False,True,1
59,2584290,True,False,False,False,1
39,1647894,False,False,False,False,1
61,3097905,True,False,True,False,1
43,2613033,False,False,False,True,1
32,1433262,False,True,False,False,1
62,2432840,True,False,False,True,1
59,791708,True,True,False,False,0
36,2359645,False,False,False,True,1
34,1255418,False,False,False,False,1
29,1384297,True,True,False,False,1
35,1584733,False,False,False,False,1
43,1406083,True,False,False,True,1
37,1478236,False,True,False,False,1
58,2218552,True,True,False,False,1
34,1321391,False,True,False,False,1
26,1650586,False,False,False,False,0
35,2588943,True,True,False,False,1
52,2527347,True,False,False,False,1
28,1089081,False,True,False,False,1
34,2035398,True,False,True,False,1
